latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
-38.21948,146.3436,338.98,0.5,0.41,2014-02-10,351,N,VIIRS,l,2,309.93,24.06,D,0
-38.21885,146.34926,339.33,0.49,0.41,2014-02-10,351,N,VIIRS,l,2,310.82,5.62,D,0
-38.22957,146.32224,351.4,0.5,0.41,2014-02-10,351,N,VIIRS,n,2,318.4,35.62,D,0
-38.22894,146.32787,348.24,0.5,0.41,2014-02-10,351,N,VIIRS,n,2,308.19,13.97,D,0
-38.2428,146.37674,344.47,0.49,0.41,2014-02-10,351,N,VIIRS,n,2,304.64,91.5,D,0
-38.24527,146.38907,367,0.49,0.41,2014-02-10,351,N,VIIRS,l,2,337.43,127.89,D,0
-38.24593,146.38316,367,0.49,0.41,2014-02-10,351,N,VIIRS,h,2,332.99,91.5,D,0
-36.13714,145.45787,367,0.51,0.41,2014-02-10,352,N,VIIRS,l,2,326.36,9,D,0
-36.13844,145.44626,367,0.51,0.41,2014-02-10,352,N,VIIRS,l,2,327.51,8.95,D,0
-36.14164,145.45271,352.41,0.51,0.41,2014-02-10,352,N,VIIRS,l,2,327.15,15.11,D,0
-33.16273,138.23329,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,325.07,71.29,D,0
-33.16861,138.2294,367,0.39,0.59,2014-02-10,353,N,VIIRS,l,2,333.15,98.27,D,0
-33.16918,138.22055,345.79,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,304.38,18.38,D,0
-33.16833,138.23369,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,306.79,71.29,D,0
-33.17449,138.22537,367,0.39,0.59,2014-02-10,353,N,VIIRS,l,2,345.66,120.73,D,0
-33.17508,138.21648,338,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,302.97,60.92,D,0
-33.17421,138.22977,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,336.71,120.73,D,0
-33.1801,138.22572,208,0.39,0.59,2014-02-10,353,N,VIIRS,l,2,322.08,120.73,D,0
-33.18039,138.22133,354.83,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,304.84,60.92,D,0
-33.17981,138.23009,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,328.24,120.73,D,0
-29.04076,152.20323,347.8,0.47,0.4,2014-02-10,353,N,VIIRS,n,2,310.12,5.8,D,0
-29.0444,152.20406,340.11,0.47,0.4,2014-02-10,353,N,VIIRS,n,2,308.5,4.78,D,0
-29.04802,152.20497,342.15,0.47,0.4,2014-02-10,353,N,VIIRS,n,2,310.43,4.78,D,0
-29.05164,152.2059,352.43,0.47,0.4,2014-02-10,353,N,VIIRS,n,2,309.66,7.03,D,0
-29.05621,152.20168,347.42,0.47,0.4,2014-02-10,353,N,VIIRS,n,2,309.29,7.03,D,0
-29.09333,152.18504,339.79,0.47,0.39,2014-02-10,353,N,VIIRS,n,2,308.39,4.08,D,0
-29.02368,153.27632,337,0.52,0.42,2014-02-10,353,N,VIIRS,l,2,308.98,5.4,D,0
-29.02267,153.28168,331.29,0.52,0.42,2014-02-10,353,N,VIIRS,l,2,302.29,5.4,D,0
-29.11649,153.04564,340.16,0.51,0.41,2014-02-10,353,N,VIIRS,l,2,310.51,9.77,D,0
-29.20811,152.97264,332.14,0.5,0.41,2014-02-10,353,N,VIIRS,l,2,306.87,3.73,D,0
-29.54298,152.99254,333.33,0.5,0.41,2014-02-10,353,N,VIIRS,n,2,302.02,2.89,D,0
-32.13882,133.8806,338.82,0.68,0.74,2014-02-10,353,N,VIIRS,n,2,307.54,13.75,D,0
-32.13855,133.88821,367,0.68,0.74,2014-02-10,353,N,VIIRS,h,2,311.49,13.75,D,0
-31.04259,146.72462,354.28,0.41,0.37,2014-02-10,353,N,VIIRS,l,2,327.23,26.12,D,0
-32.14557,133.88847,367,0.68,0.74,2014-02-10,353,N,VIIRS,h,2,309.39,12.98,D,0
-31.04724,146.71652,351.56,0.41,0.37,2014-02-10,353,N,VIIRS,l,2,322.13,11.94,D,0
-31.04665,146.72087,354.89,0.41,0.37,2014-02-10,353,N,VIIRS,n,2,324.2,11.94,D,0
-31.0507,146.71715,350.48,0.41,0.37,2014-02-10,353,N,VIIRS,l,2,324.16,5.41,D,0
-31.05416,146.71779,367,0.41,0.37,2014-02-10,353,N,VIIRS,l,2,325.38,5.41,D,0
-31.05357,146.72215,367,0.41,0.37,2014-02-10,353,N,VIIRS,l,2,327.33,5.41,D,0
-32.13655,133.89217,347,0.68,0.74,2014-02-10,353,N,VIIRS,n,2,308.61,11.11,D,0
-32.13678,133.8846,367,0.68,0.74,2014-02-10,353,N,VIIRS,h,2,307.74,11.11,D,0
-32.14357,133.89246,354.69,0.68,0.74,2014-02-10,353,N,VIIRS,n,2,309.33,11.11,D,0
-32.14379,133.88492,367,0.68,0.74,2014-02-10,353,N,VIIRS,h,2,309.03,11.11,D,0
-33.00584,137.57967,337.19,0.42,0.61,2014-02-10,353,N,VIIRS,l,2,308.14,4.53,D,0
-31.26004,152.73825,333.06,0.46,0.39,2014-02-10,353,N,VIIRS,l,2,303.67,4.9,D,2
-33.08994,138.18076,338.81,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,305.23,2.41,D,0
-33.10141,138.17792,338,0.39,0.59,2014-02-10,353,N,VIIRS,l,2,309.01,4.03,D,0
-33.09893,138.21501,347.95,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,306.2,9.4,D,0
-33.09865,138.21922,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,315.85,18.52,D,0
-33.10394,138.22414,345.83,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,306.78,4.95,D,0
-33.10981,138.22057,335.54,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,304.87,4.95,D,0
-33.10952,138.22479,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,307.87,4.95,D,0
-33.09284,138.18048,337.56,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,306.89,1.65,D,0
-33.09868,138.17709,335.38,0.39,0.6,2014-02-10,353,N,VIIRS,l,2,306.44,4.45,D,0
-33.09618,138.21848,346.26,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,309.96,7.71,D,0
-33.10202,138.21495,334.78,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,305.04,8.4,D,0
-33.1015,138.22342,339.76,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,310.7,7.71,D,0
-33.10176,138.21921,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,316.1,7.71,D,0
-33.10708,138.22411,353.16,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,307.02,10.52,D,0
-33.11292,138.22055,339.33,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,307.49,10.52,D,0
-33.11266,138.22475,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,316.14,10.52,D,0
-33.11851,138.22121,355.49,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,308.58,19.89,D,0
-33.11825,138.22533,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,316.88,19.89,D,0
-33.1241,138.2218,345.31,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,305.89,19.89,D,0
-33.12384,138.22583,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,310.49,19.89,D,0
-33.12968,138.22235,354.67,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,307.29,24.28,D,0
-33.12944,138.22633,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,313.99,24.28,D,0
-33.13528,138.22279,349.98,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,306.45,24.28,D,0
-33.13503,138.22681,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,321.91,24.28,D,0
-33.14062,138.22733,208,0.39,0.59,2014-02-10,353,N,VIIRS,l,2,321.06,39.53,D,0
-33.14088,138.22325,339.3,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,306.44,39.53,D,0
-33.14035,138.23151,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,311.06,75.77,D,0
-33.14621,138.22791,367,0.39,0.59,2014-02-10,353,N,VIIRS,l,2,333.62,39.53,D,0
-33.14647,138.22371,352.37,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,307.68,39.53,D,0
-33.14594,138.2321,367,0.39,0.59,2014-02-10,353,N,VIIRS,h,2,306.93,75.77,D,0
-33.15154,138.23253,367,0.39,0.59,2014-02-10,353,N,VIIRS,l,2,326.56,41.11,D,0
-33.15181,138.22826,347.24,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,306.27,15.67,D,0
-33.15741,138.22862,343.93,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,305.82,15.67,D,0
-33.15126,138.23674,341.74,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,306.03,41.11,D,0
-33.15714,138.23291,355.5,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,321.13,41.11,D,0
-33.16329,138.22459,354.75,0.39,0.59,2014-02-10,353,N,VIIRS,n,2,307.36,98.27,D,0
-25.83423,148.56102,347.15,0.39,0.36,2014-02-10,354,N,VIIRS,n,2,309.95,9.44,D,2
-25.65771,146.82964,350.47,0.39,0.36,2014-02-10,354,N,VIIRS,n,2,314.4,10.87,D,0
-25.66105,146.83026,347.36,0.39,0.36,2014-02-10,354,N,VIIRS,n,2,316.43,10.87,D,0
-25.44438,149.15652,339.23,0.4,0.37,2014-02-10,354,N,VIIRS,n,2,308.23,4.55,D,0
-26.00616,145.69307,350.59,0.41,0.37,2014-02-10,354,N,VIIRS,l,2,310.49,20.79,D,0
-25.46981,149.23639,336.72,0.4,0.37,2014-02-10,354,N,VIIRS,l,2,311.1,2.47,D,0
-25.47321,149.23711,335.6,0.4,0.37,2014-02-10,354,N,VIIRS,l,2,310.15,2.47,D,0
-25.48061,149.21352,338.4,0.4,0.37,2014-02-10,354,N,VIIRS,l,2,311.77,4.93,D,0
-25.47595,149.24179,334.55,0.4,0.37,2014-02-10,354,N,VIIRS,l,2,309.33,1.62,D,0
-25.48266,149.22238,342.59,0.4,0.37,2014-02-10,354,N,VIIRS,n,2,311.62,6.14,D,0
-27.1095,151.05496,352.49,0.44,0.39,2014-02-10,354,N,VIIRS,n,2,315.53,14.59,D,0
-27.45424,150.25499,345.26,0.41,0.37,2014-02-10,354,N,VIIRS,l,2,317.42,13.99,D,0
-24.0338,145.57759,344.97,0.4,0.37,2014-02-10,355,N,VIIRS,l,2,303.63,5.03,D,0
-24.0372,145.57816,342.89,0.4,0.37,2014-02-10,355,N,VIIRS,l,2,303.98,6.98,D,0
-24.03776,145.5742,350.93,0.4,0.37,2014-02-10,355,N,VIIRS,n,2,304,6.98,D,0
-24.03832,145.57025,352.13,0.4,0.37,2014-02-10,355,N,VIIRS,n,2,303.25,9.86,D,0
-24.03436,145.57362,348.06,0.4,0.37,2014-02-10,355,N,VIIRS,l,2,304.77,5.03,D,0
-24.03492,145.56967,355.36,0.4,0.37,2014-02-10,355,N,VIIRS,n,2,304.53,6.08,D,0
-24.03548,145.56572,349.26,0.4,0.37,2014-02-10,355,N,VIIRS,l,2,302.47,6.08,D,0
-24.0304,145.577,343.88,0.4,0.37,2014-02-10,355,N,VIIRS,l,2,303.18,5.03,D,0
-24.03096,145.57304,353.14,0.4,0.37,2014-02-10,355,N,VIIRS,n,2,304.22,5.03,D,0
-24.03152,145.56909,340.23,0.4,0.37,2014-02-10,355,N,VIIRS,l,2,302.5,6.08,D,0
-24.027,145.57643,337.24,0.4,0.37,2014-02-10,355,N,VIIRS,l,2,302.37,8.07,D,0
-23.36238,134.71356,347.15,0.51,0.66,2014-02-10,355,N,VIIRS,n,2,291.16,9.17,D,0
-20.6333,135.11644,341.85,0.45,0.63,2014-02-10,356,N,VIIRS,n,2,288.35,8.94,D,0
-19.20458,146.47589,295.66,0.41,0.45,2014-02-10,1507,N,VIIRS,n,2,275.14,0.41,N,0
-22.01519,148.10292,303.1,0.46,0.39,2014-02-10,1508,N,VIIRS,n,2,289.93,0.63,N,0
-22.01759,148.11623,312.06,0.46,0.39,2014-02-10,1508,N,VIIRS,n,2,290.17,1.07,N,0
-22.01839,148.12067,301.82,0.46,0.39,2014-02-10,1508,N,VIIRS,n,2,289.92,1.07,N,0
-23.04753,148.59085,300.08,0.43,0.38,2014-02-10,1508,N,VIIRS,n,2,272.77,0.74,N,0
-23.86711,151.28998,316.13,0.38,0.36,2014-02-10,1508,N,VIIRS,n,2,300.12,2.16,N,2
-24.66579,151.81853,299.89,0.39,0.36,2014-02-10,1508,N,VIIRS,n,2,287.99,0.53,N,0
-25.36208,152.16379,329.74,0.4,0.37,2014-02-10,1508,N,VIIRS,n,2,292.67,7.69,N,0
-25.36267,152.16779,331.66,0.4,0.37,2014-02-10,1508,N,VIIRS,n,2,293,6.35,N,0
-29.02855,152.19298,297.98,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,287.6,0.92,N,0
-29.0403,152.20004,296.73,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,286.31,0.9,N,0
-29.03965,152.19542,309.18,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,286.91,0.9,N,0
-29.03901,152.19087,299.18,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,285.06,0.85,N,0
-29.03745,152.20529,304.54,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,287.94,0.94,N,0
-29.03681,152.20073,300.82,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,287.7,1.52,N,0
-29.03617,152.19615,323.36,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,287.35,1.52,N,0
-29.03553,152.1916,341.29,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,291.64,7.32,N,0
-29.03394,152.20584,305.45,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,286.74,0.94,N,0
-29.0333,152.20131,300.12,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,289.13,1.52,N,0
-29.03267,152.19682,322.72,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,289.92,1.52,N,0
-29.03204,152.19234,350.19,0.42,0.38,2014-02-10,1509,N,VIIRS,n,2,294.92,7.32,N,0
-29.08434,152.95032,303.58,0.45,0.39,2014-02-10,1509,N,VIIRS,n,2,287.91,0.82,N,0
-28.53174,149.89816,339.2,0.38,0.36,2014-02-10,1509,N,VIIRS,n,2,294.17,2.96,N,0
-28.52902,149.90276,323.91,0.38,0.36,2014-02-10,1509,N,VIIRS,n,2,293.99,2.96,N,0
-28.5284,149.89883,336.63,0.38,0.36,2014-02-10,1509,N,VIIRS,n,2,294.8,2.96,N,0
-28.52445,149.89555,305.61,0.38,0.36,2014-02-10,1509,N,VIIRS,n,2,293.51,0.81,N,0
-28.29058,150.85182,309.39,0.39,0.36,2014-02-10,1509,N,VIIRS,n,2,292.62,0.86,N,0
-27.11022,150.90578,309.79,0.39,0.36,2014-02-10,1509,N,VIIRS,n,2,291.99,0.83,N,2
-26.00739,145.69502,311.88,0.52,0.42,2014-02-10,1509,N,VIIRS,n,2,290.4,1.59,N,0
-26.577,148.84117,304.83,0.4,0.37,2014-02-10,1509,N,VIIRS,n,2,294.54,0.52,N,0
-26.79828,150.20226,324.13,0.38,0.36,2014-02-10,1509,N,VIIRS,n,2,293.21,1.99,N,0
-26.79495,150.20291,332.65,0.38,0.36,2014-02-10,1509,N,VIIRS,n,2,294.98,3.18,N,0
-26.00613,145.69218,308.3,0.52,0.42,2014-02-10,1509,N,VIIRS,n,2,290.13,1.1,N,0
-27.05467,152.2993,304.84,0.41,0.37,2014-02-10,1509,N,VIIRS,n,2,289.58,0.82,N,0
-27.04768,152.27509,300.25,0.41,0.37,2014-02-10,1509,N,VIIRS,n,2,289.9,0.62,N,0
-25.48576,149.21933,306.29,0.4,0.37,2014-02-10,1509,N,VIIRS,n,2,294.18,1.13,N,0
-25.47222,149.24248,312.48,0.39,0.37,2014-02-10,1509,N,VIIRS,n,2,294.54,1.89,N,0
-25.64511,151.28851,302.98,0.39,0.36,2014-02-10,1509,N,VIIRS,n,2,290.36,1.1,N,0
-25.64116,151.28526,304.1,0.39,0.36,2014-02-10,1509,N,VIIRS,n,2,290.21,1.04,N,0
-25.64176,151.28914,322.07,0.39,0.36,2014-02-10,1509,N,VIIRS,n,2,290.88,1.1,N,0
-31.32033,151.30298,345.46,0.41,0.37,2014-02-10,1510,N,VIIRS,n,2,294.51,5.05,N,0
-31.31971,151.29857,334.36,0.41,0.37,2014-02-10,1510,N,VIIRS,n,2,293.04,5.05,N,0
-31.31805,151.31223,321.61,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,290.74,2.1,N,0
-31.31685,151.30353,347.64,0.41,0.37,2014-02-10,1510,N,VIIRS,n,2,295.29,7.37,N,0
-31.31623,151.29912,331.82,0.41,0.37,2014-02-10,1510,N,VIIRS,n,2,294.04,7.37,N,0
-31.31337,151.30409,340.36,0.41,0.37,2014-02-10,1510,N,VIIRS,n,2,294.97,7.37,N,0
-31.31276,151.29967,329.71,0.41,0.37,2014-02-10,1510,N,VIIRS,n,2,293.02,7.37,N,0
-27.14739,133.70616,295.77,0.8,0.78,2014-02-10,1510,N,VIIRS,n,2,284.72,10.44,N,0
-26.98841,133.78151,295.59,0.79,0.78,2014-02-10,1510,N,VIIRS,n,2,283.82,9.63,N,0
-29.83943,149.37436,313.71,0.38,0.36,2014-02-10,1510,N,VIIRS,n,2,295.5,2.1,N,0
-29.83879,149.37038,313.2,0.38,0.36,2014-02-10,1510,N,VIIRS,n,2,295.37,1.42,N,0
-29.83816,149.36639,321.74,0.38,0.36,2014-02-10,1510,N,VIIRS,n,2,295.55,1.42,N,0
-29.83546,149.37108,309.24,0.38,0.36,2014-02-10,1510,N,VIIRS,n,2,295.48,1.47,N,0
-29.83483,149.36708,321.09,0.38,0.36,2014-02-10,1510,N,VIIRS,n,2,295.94,1.47,N,0
-29.8342,149.36308,330.91,0.38,0.36,2014-02-10,1510,N,VIIRS,n,2,296.03,1.75,N,0
-29.83087,149.36378,312.96,0.38,0.36,2014-02-10,1510,N,VIIRS,n,2,295.56,1.75,N,0
-28.77441,147.21353,316.68,0.42,0.38,2014-02-10,1510,N,VIIRS,n,2,295.74,2.75,N,0
-28.95688,149.10207,307.39,0.39,0.36,2014-02-10,1510,N,VIIRS,n,2,296.34,1.13,N,0
-29.49642,152.95776,298.83,0.46,0.39,2014-02-10,1510,N,VIIRS,n,2,288.67,0.71,N,0
-29.03967,152.19704,305.94,0.42,0.38,2014-02-10,1510,N,VIIRS,n,2,286.91,1.39,N,0
-29.03905,152.19247,307.09,0.42,0.38,2014-02-10,1510,N,VIIRS,n,2,285.54,1.25,N,0
-31.34242,151.30844,328.66,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,291.67,2.98,N,0
-31.33952,151.31322,328.7,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,291.66,10.14,N,0
-31.33892,151.30888,329.42,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,292.23,6.89,N,0
-31.33602,151.31363,317.07,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,299.51,10.14,N,0
-31.33543,151.30934,315.02,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,291.85,6.89,N,0
-31.33136,151.30565,318.89,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,291.11,11.95,N,0
-31.33253,151.31409,332.48,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,296.28,12.5,N,0
-31.33194,151.30981,355.23,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,295.3,11.95,N,0
-31.32904,151.31454,351.66,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,304.33,12.5,N,0
-31.32845,151.31032,348.31,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,298.7,11.95,N,0
-31.32788,151.30618,345.19,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,298.93,11.95,N,0
-31.32558,151.3152,348.64,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,297.93,7.25,N,0
-31.32499,151.31093,341.37,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,296.52,7.41,N,0
-31.32152,151.31158,336.09,0.42,0.37,2014-02-10,1510,N,VIIRS,n,2,294.99,7.41,N,0
-33.15197,138.23312,338.46,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.4,8.47,N,0
-33.14455,138.22476,316.98,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.37,2.04,N,0
-33.14859,138.24147,326.88,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.85,6.04,N,0
-33.1478,138.23822,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,302.61,6.72,N,0
-33.14699,138.23489,349.36,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.72,6.72,N,0
-33.14618,138.23149,344.22,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.83,4.97,N,0
-33.14536,138.22812,328.87,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.45,4.97,N,0
-33.14283,138.23994,310.28,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,292.11,6.72,N,0
-33.13953,138.22636,319.84,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.94,2.04,N,0
-33.13874,138.22308,310.08,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.58,2.04,N,0
-33.14201,138.23657,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,297.38,6.72,N,0
-33.14118,138.23314,350.99,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.77,4.97,N,0
-33.14034,138.22969,334.48,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.83,4.97,N,0
-33.13295,138.22148,311.03,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.03,6.89,N,0
-33.13618,138.2348,353.68,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.02,6.5,N,0
-33.13533,138.23131,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,298.53,6.5,N,0
-33.13453,138.22797,352.8,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,298.24,9.16,N,0
-33.13374,138.22473,344.26,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.19,9.16,N,0
-33.13033,138.23291,340.72,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.5,6.5,N,0
-33.12952,138.22958,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,298.22,9.16,N,0
-33.12873,138.22635,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,301.6,9.16,N,0
-33.12794,138.22311,345,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.23,6.89,N,0
-33.12452,138.23123,308.26,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.35,8.73,N,0
-33.12212,138.22139,317.99,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.09,8.99,N,0
-33.12371,138.22795,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,301.54,8.73,N,0
-33.12292,138.22469,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,298.92,8.99,N,0
-33.11872,138.22961,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,298.44,8.73,N,0
-33.11791,138.22629,367,0.32,0.55,2014-02-10,1511,N,VIIRS,h,2,300.72,8.99,N,0
-33.1171,138.22296,320.06,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.43,8.99,N,0
-33.11124,138.22113,309.77,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,292.7,1.92,N,0
-33.11291,138.22797,354.44,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.69,3.08,N,0
-33.11208,138.22456,328.45,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.63,3.08,N,0
-33.10706,138.22615,316.9,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.32,3.08,N,0
-33.10623,138.22273,311.78,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.59,1.92,N,0
-33.10203,138.22768,310.11,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.17,0.94,N,0
-33.40178,149.01013,307.6,0.39,0.36,2014-02-10,1511,N,VIIRS,n,2,287.53,1.61,N,0
-33.40242,149.0143,326.79,0.39,0.36,2014-02-10,1511,N,VIIRS,n,2,290,2.08,N,0
-33.39907,149.01501,306.14,0.39,0.36,2014-02-10,1511,N,VIIRS,n,2,289.65,0.81,N,0
-33.39844,149.01085,302.86,0.39,0.36,2014-02-10,1511,N,VIIRS,n,2,289.96,1.03,N,0
-30.44715,136.85825,310.72,0.44,0.63,2014-02-10,1511,N,VIIRS,n,2,298.36,1.28,N,2
-31.86067,146.45688,323.77,0.41,0.37,2014-02-10,1511,N,VIIRS,n,2,292.61,5.68,N,0
-31.85989,146.4525,343.41,0.41,0.37,2014-02-10,1511,N,VIIRS,n,2,288.55,8.87,N,0
-33.18425,138.24605,351.19,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.6,3.89,N,0
-33.17758,138.21904,318.23,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.56,1.91,N,0
-33.17845,138.22256,319.87,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.11,2.38,N,0
-33.18015,138.22943,317.49,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.44,1.84,N,0
-33.18422,138.22408,331.14,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,296.04,1.38,N,0
-33.1825,138.21707,309.2,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.67,1.99,N,0
-33.18337,138.22058,313.08,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.69,1.38,N,0
-33.18509,138.22758,316.49,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.39,1.19,N,0
-33.18595,138.23105,314.79,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.87,1.19,N,0
-33.18828,138.2186,307.2,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.86,1.38,N,0
-33.18913,138.22205,307.54,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.48,1.38,N,0
-33.17176,138.21736,307.88,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.67,1.91,N,0
-33.18999,138.22557,307.8,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.14,1.19,N,0
-33.17604,138.23468,318.58,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.61,1.84,N,0
-33.1793,138.226,322.05,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.37,2.38,N,0
-33.181,138.23288,323.83,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,293.89,1.84,N,0
-33.18184,138.23631,325.89,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.35,3.31,N,0
-33.18265,138.23958,337.81,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.61,3.31,N,0
-33.18344,138.24278,329.79,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.68,3.89,N,0
-33.17924,138.24763,345.51,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.81,3.89,N,0
-33.1752,138.23128,325.17,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.32,1.84,N,0
-33.17435,138.22786,332.21,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,294.86,2.38,N,0
-33.1735,138.22437,330.13,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.18,2.38,N,0
-33.17263,138.22086,327.46,0.32,0.55,2014-02-10,1511,N,VIIRS,n,2,295.75,1.91,N,0
